Smiles,Title
CCC1=NN(C)C(OC)=C1C(N[C@@H](C)C1=CC(C)=CC=C1OC)C1=NN=NN1CC,m_281630____20796500____21624866____20648542
COC1=CC=C(C)C=C1[C@H](C)NC(C1=CN=C(SC)S1)C1=NN=NN1C1CCCC1,m_281630____20796500____21626412____20772868
CCOCCN1N=NN=C1C1(N[C@@H](C)C2=CC(C)=CC=C2OC)CCCN(CC)C1,m_281630____20796500____21628056____20772944
COC1=CC=C(C)C=C1[C@H](C)NC1(C2=NN=NN2C2COC2)CCOC2(CCC2)C1,m_281630____20796500____21629136____25335388
COC1=CC=C(C)C=C1[C@H](C)NC(C)(C1=NN=NN1C1CCCCCC1)C1CCO1,m_281630____20796500____27245842____20772980
CN1N=NN=C1C(NC1(C(N)=O)C2CC3CC(C2)CC1C3)C1=CC=C(C#N)C(F)=C1,m_281630____20796504____21619284____20614580
CC(C)CN1N=NN=C1C(CC1CCOC1)NC1(C(N)=O)C2CC3CC(C2)CC1C3,m_281630____20796504____21625502____27246246
COC(=O)CN1N=NN=C1C(CC12CC3CC(CC(C3)C1)C2)NC1(C)CC=CCC1,m_281630____20796506____21617402____28417840
CCN1C=C(C(NC2(C)CC=CCC2)C2=NN=NN2C2=CC=C(OC)C=C2)C(C)=N1,m_281630____20796506____21619144____20773004
CCOC(=O)[C@H]1[C@@H]2CC(NC3(C)CC=CCC3)(C3=NN=NN3C3CC(F)(F)C3)C[C@@H]21,m_281630____20796506____21621314____20772958
COC(=O)CN1N=NN=C1C(NC1(C)CC=CCC1)C(C)(C)NC(=O)OC(C)(C)C,m_281630____20796506____21623650____28417840
COC1=CC2=C(C=C1C(NC1(C)CC=CCC1)C1=NN=NN1CC(C)(C)C)OCO2,m_281630____20796506____21625714____28417820
CC1(NC(C2=CC=C(N3CCCCC3)C=C2)C2=NN=NN2C2COC2)CC=CCC1,m_281630____20796506____21628570____25335388
CC1=C(Cl)C=CC=C1N1N=NN=C1C(C)(NC1(C)CC=CCC1)[C@H]1C[C@H]2CC[C@@H]1O2,m_281630____20796506____27245826____20773096
CN1N=NN=C1C(N[C@H]1C[C@@H]1C1=CC=C(OC(F)(F)F)C=C1)C1=CC=C(CO)C=C1,m_281630____20796508____21624110____20614580
CN1C=CC(C(N[C@H]2C[C@@H]2C2=CC=C(C(F)(F)F)C=C2)C2=NN=NN2C(C)(C)C)=N1,m_281630____20796510____21621064____20772848
N#CCCN1N=NN=C1C1(N[C@H]2C[C@@H]2C2=CC=C(C(F)(F)F)C=C2)CCC1CC#N,m_281630____20796510____27245996____27246250
CC(C)C1=NC(C(N[C@H]2C[C@@H]2C2=C(Cl)C=CC=C2Cl)C2=NN=NN2CCC#N)=CN1,m_281630____20796512____21624216____27246250
CC1=CC(C(N[C@H]2C[C@@H]2C2=C(Cl)C=CC=C2F)C2=NN=NN2C2(C)CC2)=CN=C1O,m_281630____20796514____21617390____20772840
N#CCCN1N=NN=C1C(N[C@H]1C[C@@H]1C1=C(Cl)C=CC=C1F)C1=CC(Cl)=CC=C1F,m_281630____20796514____21622462____27246250
C=CCCCN1N=NN=C1C(N[C@H]1C[C@@H]1C1=C(Cl)C=CC=C1F)C1=NNC(C)=C1C,m_281630____20796514____21626372____28417808
CCCCCCN1N=NN=C1C1(N[C@H]2C[C@@H]2C2=C(Cl)C=CC=C2F)C[C@H]2OCC[C@H]21,m_281630____20796514____27245946____20772954
CC1=CC=CC=C1[C@@H]1C[C@H]1NC1(C2=NN=NN2CC(C)(C)C)CNC(=O)C(C)(C)C1,m_281630____20796516____21619078____28417820
CC1=CC=CC=C1[C@@H]1C[C@H]1NC(C1=NN=NN1CCC#N)C(C)(C)COC(C)(C)C,m_281630____20796516____21621408____27246250
COC1=NC=C(C(N[C@H]2C[C@@H]2C2=CC=CC=C2C)C2=NN=NN2CC2=CC=CO2)S1,m_281630____20796516____21623640____25335414
C=C(C)CN1N=NN=C1C1(N[C@H]2C[C@@H]2C2=CC=CC=C2C)CCOC2(CCCC2)C1,m_281630____20796516____21625956____20614582
CCOC(=O)C1=COC(C(N[C@H]2C[C@@H]2C2=CC=CC=C2C)C2=NN=NN2C2CC2)=N1,m_281630____20796516____21628970____20772826
CC1=CC=CC=C1[C@@H]1C[C@H]1NC1(C2=NN=NN2CCC#N)CC2(CCNC(=O)C2)C1,m_281630____20796516____27246194____27246250
C=CCN1N=NN=C1C(N[C@H]1C[C@@H]1C1=CC=C(C(C)C)C=C1)C1CCS(=O)(=O)CC1,m_281630____20796518____21624268____20772824
C#CC1(C)CC(N[C@H]2C[C@@H]2C2=CC=C(C(C)C)C=C2)(C2=NN=NN2CCOCC)C1,m_281630____20796518____27246186____20772944
CC1=CC=NC(C)=C1C(N[C@H]1C[C@@H]1C1=CC=CC=C1F)C1=NN=NN1CC(C)(C)C,m_281630____20796520____21619798____28417820
CCOCCN1N=NN=C1C(N[C@H]1C[C@@H]1C1=CC=CC=C1F)C1=CC(OC)=CN=C1,m_281630____20796520____21623210____20772944
CCOCCN1N=NN=C1C(N[C@H]1C[C@@H]1C1=CC=CC=C1F)C1=CN(C)N=C1CC,m_281630____20796520____21625428____20772944
C=CCCN1N=NN=C1C1(N[C@H]2C[C@@H]2C2=CC=CC=C2F)CCC(O)(C(C)C)CC1,m_281630____20796520____21628224____28417812
CC(N[C@H]1C[C@@H]1C1=CC=CC=C1F)(C1=NN=NN1C1=CC=CC=C1)C1CS(=O)(=O)C1,m_281630____20796520____27245844____20648558
CCON1CCC(NC2CCC[C@H]3C[C@@H]23)(C2=NN=NN2CSC2=CC=CC=C2)CC1,m_281630____20796522____21618810____25335408
CC(C)N1CCCC(NC2CCC[C@H]3C[C@@H]23)(C2=NN=NN2C2CCC(F)(F)CC2)C1,m_281630____20796522____25333962____20773092
CC(C)C[C@H]1C[C@@H]1NC(C1=CC(N(C)C)=CC=C1)C1=NN=NN1C1CCCCCC1,m_281630____20796524____21617376____20772980
CC(C)C[C@H]1C[C@@H]1NC(C1=CC([N+](=O)[O-])=CC(F)=C1)C1=NN=NN1CC1=CC=CS1,m_281630____20796524____21619814____25335384
CC1=NN(C2=CC=CC=C2)N=C1C(N[C@@H]1C[C@H]1CC(C)C)C1=NN=NN1CC(C)C,m_281630____20796524____21622646____27246246
CC(C)C[C@H]1C[C@@H]1NC1(C2=NN=NN2CCOCC2CC2)C[C@@H]2OC(C)(C)O[C@@H]2C1,m_281630____20796524____21624752____25335394
C=CCCN1N=NN=C1C(N[C@@H]1C[C@H]1CC(C)C)C1=CC=C(N2C=CC=N2)C(F)=C1,m_281630____20796524____21628020____28417812
C=CCN1N=NN=C1C1(N[C@@H]2C[C@H]2CC(C)C)CCN(C(=O)OC(C)(C)C)[C@H](C)C1,m_281630____20796524____27245800____20772824
CN(C)C1=NC=CC=C1C(N[C@H]1C[C@@H]1C1=CC(Br)=CC=C1)C1=NN=NN1C1CCC1,m_281630____20796528____21623244____20772836
CC(C)(C)OC(=O)N1CCC(N[C@H]2CC2(C)C)(C2=NN=NN2CCCC2CC2)CC1,m_281630____20796530____20618924____25335396
COC1=CC=C(N2N=NN=C2C(N[C@H]2CC2(C)C)C2=CC(C)=CC=C2Cl)C(OC)=C1,m_281630____20796530____21617792____20773138
CC(C)CN1N=NN=C1C(N[C@H]1CC1(C)C)C1=CC=C(C(=O)N2CCOCC2)C=C1,m_281630____20796530____21618282____27246246
CCC1=CC=CC=C1N1N=NN=C1C1(N[C@H]2CC2(C)C)CCN(C2CCCC2)CC1,m_281630____20796530____21618652____20772996
CCOCCN1N=NN=C1C(N[C@H]1CC1(C)C)C1=C([N+](=O)[O-])C2=CC=CC=C2C=C1,m_281630____20796530____21619172____20772944
COC(=O)C1=C(C)N(C)C(C(N[C@H]2CC2(C)C)C2=NN=NN2CC2=CC=CC=C2)=C1,m_281630____20796530____21619608____20772962
CSCCCN1N=NN=C1C(N[C@H]1CC1(C)C)[C@@H]1CCCN(C(=O)OC(C)(C)C)C1,m_281630____20796530____21620096____20772948
COC1=CC=CC(N2N=NN=C2C(N[C@H]2CC2(C)C)C2=C3OCOC3=CC=C2Cl)=C1,m_281630____20796530____21620762____20773074
CC1(C)C[C@@H]1NC(C1=C(S(C)(=O)=O)SC=C1)C1=NN=NN1CCC1=CC(F)=CC=C1,m_281630____20796530____21621300____20773124
CC(C)(C)OC(=O)C1CC2(C1)CC(N[C@H]1CC1(C)C)(C1=NN=NN1C1CCCC1)C2,m_281630____20796530____21621922____20772868
CC1(C)C[C@@H]1NC1(C2=NN=NN2CC2=CC=C3C=CC=CC3=C2)CCC(C#N)CC1,m_281630____20796530____21622512____20773170
COC(=O)[C@H](CC(C)C)N1N=NN=C1C1(N[C@H]2CC2(C)C)CCN(S(C)(=O)=O)CC1,m_281630____20796530____21623182____20773128
COC(=O)COCC(C)(N[C@H]1CC1(C)C)C1=NN=NN1C1=CC=C(OC)C=C1OC,m_281630____20796530____21623614____20773138
CCOC(=O)CCN1N=NN=C1C(N[C@H]1CC1(C)C)C1=NC2=CC=C(Cl)C=C2N1C,m_281630____20796530____21624134____20772984
CCC1=NN(C)C(CC)=C1C(N[C@H]1CC1(C)C)C1=NN=NN1C1=C(C)C=CC=C1C,m_281630____20796530____21624542____20773002
COC1=CC=C(N2N=NN=C2C(N[C@H]2CC2(C)C)C2=CC3=C(C=N2)OCCO3)C=C1,m_281630____20796530____21625278____20773004
COC1=CC2=C(C=C1C(N[C@H]1CC1(C)C)C1=NN=NN1C1=CC=CC=C1Cl)OCO2,m_281630____20796530____21625714____20772988
CN1C=C(C(N[C@H]2CC2(C)C)C2=NN=NN2CCOCC2CC2)C(C2CCCC2)=N1,m_281630____20796530____21626298____25335394
CC1(C)C[C@@H]1NC(C1=CN(CC(F)(F)F)N=C1)C1=NN=NN1CC1=CC=C(F)C=C1,m_281630____20796530____21626916____20773080
COC1=CC(OC)=C(C(N[C@H]2CC2(C)C)C2=NN=NN2CCC2(C)CC2)C(OC)=C1,m_281630____20796530____21627582____25335392
CCOC(=O)CCN1N=NN=C1C(N[C@H]1CC1(C)C)C1=CC=C(OC(F)(F)F)C=C1,m_281630____20796530____21628120____20772984
COC(=O)[C@H]1CC[C@@H](N2N=NN=C2C(N[C@H]2CC2(C)C)C2=CC=C3OCCC3=C2)C1,m_281630____20796530____21628464____25335432
CC1(C)C[C@@H]1NC(C1=CC=CC=C1OCC1=CC=CN=C1)C1=NN=NN1C1CCC1,m_281630____20796530____21628858____20772836
CSCCN1N=NN=C1C1(N[C@H]2CC2(C)C)CCC(N(C)CC2=CC=CC=C2)CC1,m_281630____20796530____21629438____20772866
CCC(C)(C)N1N=NN=C1C(C)(CCCN(C)C(=O)OC(C)(C)C)N[C@H]1CC1(C)C,m_281630____20796530____21629992____20772906
CC(C)CN1N=NN=C1C(N[C@H]1CCC[C@@H]1C1=CC=C(F)C=C1)C1(C(F)F)CCC1,m_281630____20796534____21551078____27246246
C=CCCCN1N=NN=C1C1(N[C@H]2CCC[C@@H]2C2=CC=C(F)C=C2)CC(C)(C#N)C1,m_281630____20796534____21622986____28417808
CC(N[C@H]1CCC[C@@H]1C1=CC=C(F)C=C1)(C1=NN=NN1C1CCC1)C1CS(=O)(=O)C1,m_281630____20796534____27245844____20772836
CCOC1=CC=CC([C@@H]2C[C@H]2NC(C2=NC=NC(C)=C2)C2=NN=NN2CCCF)=C1,m_281630____20796538____21620036____25335380
CCOC1=CC=CC([C@@H]2C[C@H]2NC(C2=CN=NN2C)C2=NN=NN2CCC2CC2)=C1,m_281630____20796538____21627644____25335386
CCN1N=NN=C1C(N[C@H]1C[C@@H]1C1=CC=CC=C1C(F)(F)F)C1=CC=C(COC)O1,m_281630____20796542____21619430____20648542
C#CC1CC(N[C@H]2C[C@@H]2C2=CC=CC=C2C(F)(F)F)(C2=NN=NN2C2CCCC2)C1,m_281630____20796542____27245848____20772868
C=CCCN1N=NN=C1C(N[C@H]1C[C@@H]1C1=C(F)C=CC=C1F)C1=C(Br)C(C)=CC=N1,m_281630____20796544____21619358____28417812
CCC(N[C@H]1C[C@@H]1C1=C(F)C=CC=C1F)(C1=NN=NN1CC1CCOCC1)C(C)C,m_281630____20796544____21623530____20772982
CCN1N=NN=C1C(N[C@H]1C[C@@H]1C1=C(F)C=CC=C1F)C1=C(Cl)C=CC=C1N(C)C,m_281630____20796544____21627366____20648542
CCCN1N=NN=C1C1(N[C@H]2C[C@@H]2C2=C(F)C=CC=C2F)CCCCC1CC1CC1,m_281630____20796544____27245908____20772830
CC1=CC=CN=C1NC(=O)CCNC(C1=CSN=C1C)C1=NN=NN1CC(C)(C)C,m_281630____20796548____21619718____28417820
C#CC1=CC=C(C(NCCC(=O)NC2=NC=CC=C2C)C2=NN=NN2C(C)C)C=N1,m_281630____20796548____21624112____20772828
CC1=CC=CN=C1NC(=O)CCNC1(C2=NN=NN2CC(C)C)CCCC2(CC2)C1,m_281630____20796548____21629148____27246246
CCN1CCCC(CNC2(C3=NN=NN3CSC3=CC=CC=C3)CSCSC2)C1=O,m_281630____20796554____21618140____25335408
CCN1CCCC(CNC(CC2CCC(C)(C)CC2)C2=NN=NN2C2COC2)C1=O,m_281630____20796554____21621516____25335388
CCN1CCCC(CNC(C2=CC=NC=C2C(C)C)C2=NN=NN2CC(C)C)C1=O,m_281630____20796554____21624172____27246246
C=CCCN1N=NN=C1C(NCC1CCCN(CC)C1=O)C1=CC=C2N=CSC2=C1,m_281630____20796554____21627468____28417812
CCN1CCCC(CNC2(C3=NN=NN3CC(C)(C)C)CC(N3C=CN=N3)C2)C1=O,m_281630____20796554____25334112____28417820
COC(C)(C1CC1)C(C)NC(C)(C1=NN=NN1CC(C)(C)C)C(C)C1CCCCC1,m_281630____20796556____27245762____28417820
COCCN1N=NN=C1C(NCC1(C2=C(F)C=CC=C2F)CCC1)C1(C)CCCC1,m_281630____20796560____21622522____20759520
CC(CF)(NCC1(C2=C(F)C=CC=C2F)CCC1)C1=NN=NN1C1=CC=CC=C1Cl,m_281630____20796560____27245816____20772988
CCC(C)N1N=NN=C1C1(NC(C)C2=NOC(C(F)(F)F)=N2)CCCC(O)CCC1,m_281630____20796564____21619420____20772846
CC(C)C1=NC(C(NC(C)C2=NOC(C(F)(F)F)=N2)C2=NN=NN2C2COC2)=CN1,m_281630____20796564____21624216____25335388
CC(NC(CCC1CCCCC1)C1=NN=NN1CCC#N)C1=NOC(C(F)(F)F)=N1,m_281630____20796564____21628882____27246250
CCC(C)(C)N1N=NN=C1C(NCC1=CC=CC(C2=CN=CO2)=C1)C1=CC=CC=N1,m_281630____20796566____21549648____20772906
CCCCN1N=NN=C1C(NCC1=CC=CC(C2=CN=CO2)=C1)C(C)C1CCCC1,m_281630____20796566____21620514____20772844
CSC1CCC(NCC2=CC=CC(C3=CN=CO3)=C2)(C2=NN=NN2CCC#N)CC1,m_281630____20796566____21624278____27246250
CC(CCCC(F)(F)F)(NCC1=CC=CC(C2=CN=CO2)=C1)C1=NN=NN1C1CC1,m_281630____20796566____21629468____20772826
CCC(CNC(C1=COC2=CC=CC=C12)C1=NN=NN1CC(=O)OC)CC(F)(F)F,m_281630____20796568____21619446____28417840
CCC(CNC1(C2=NN=NN2CC(C)C)COC2=CC=CC=C2SC1)CC(F)(F)F,m_281630____20796568____21624080____27246246
CCC(CNC(C1=CC=C(C)C2=C1CCC2)C1=NN=NN1CCC#N)CC(F)(F)F,m_281630____20796568____21627478____27246250
CCC(CNC1(C2=NN=NN2C2=CC=CC=C2Cl)CCC(CO)CC1)CC(F)(F)F,m_281630____20796568____27245878____20772988
C=CCCN1N=NN=C1C(N[C@H]1CCC(=O)N[C@@H]1C1=CC=CC=C1)C1=CN=C(C)S1,m_281630____20796574____21618526____28417812
N#CCCN1N=NN=C1C(N[C@H]1CCC(=O)N[C@@H]1C1=CC=CC=C1)C1=CC=C(Cl)O1,m_281630____20796574____21626758____27246250
CC(C)(CCNC(C1=NN=NN1CCC#N)C1C2CC3CC(C2)CC1C3)S(C)(=O)=O,m_281630____20796576____21618382____27246250
CC1=CC=CC(C)=C1N1N=NN=C1C1(NCCC(C)(C)S(C)(=O)=O)CC(C(F)F)C1,m_281630____20796576____21621380____20773002
CC(C)(CCNC(C1=CN(C2CC2)C=C1)C1=NN=NN1C1CCCCC1)S(C)(=O)=O,m_281630____20796576____21625086____20648564
CC(C)(CCNC1(C2=NN=NN2C2CCCC2)CCCCCCCCC1)S(C)(=O)=O,m_281630____20796576____21628682____20772868
CC1=C(C(NCCS(=O)(=O)C2CC2)C2=NN=NN2CC(C)(C)C)C(C(F)(F)F)=CO1,m_281630____20796580____21617674____28417820
CC(C)CN1N=NN=C1C(NCCS(=O)(=O)C1CC1)C1=NN=CN1C1=CC=CC=C1,m_281630____20796580____21620752____27246246
CC1=C(Cl)C=CC=C1N1N=NN=C1C1(NCCS(=O)(=O)C2CC2)CCCC(CO)C1,m_281630____20796580____21623636____20773096
COC1=CC=C(N2N=NN=C2C2(NCCS(=O)(=O)C3CC3)C[C@@H]3CC[C@@H](C3)C2)C=C1,m_281630____20796580____21627596____20773004
O=S(=O)(CCNC1(C2=NN=NN2C2CCCCC2)CCC2(CCOC2)CC1)C1CC1,m_281630____20796580____27245764____20648564
COC(=O)CN1N=NN=C1C(C)(CC1CCCCO1)NCC1(CS(C)(=O)=O)CCC1,m_281630____20796582____21618976____28417840
C=CCCN1N=NN=C1C(NCC1(CS(C)(=O)=O)CCC1)C1=CC2=CC=CN=C2S1,m_281630____20796582____21623218____28417812
CC1=CC(Br)=CC=C1C(NCC1(CS(C)(=O)=O)CCC1)C1=NN=NN1CCC1CC1,m_281630____20796582____21626454____25335386
CS(=O)(=O)CC1(CNC2(C3=NN=NN3C3CCCCC3)COCC2C2CC2)CCC1,m_281630____20796582____27245942____20648564
C=C1CCC(N[C@H]2CCCC[C@@H]2OCC2=CC=CC=C2)(C2=NN=NN2C2CC2)CC1,m_281630____20796584____27245904____20772826
CCOCCN1N=NN=C1C1(N[C@H]2C[C@@H](OC(C)(C)C)C2(C)C)COC(C)(C)OC1,m_281630____20796586____21620574____20772944
CC1=CC=CC(C(N[C@H]2C[C@@H](OC(C)(C)C)C2(C)C)C2=NN=NN2CCC#N)=C1C,m_281630____20796586____21623856____27246250
CSCCCN1N=NN=C1C(N[C@H]1C[C@@H](OC(C)(C)C)C1(C)C)C1=CC=C(CO)O1,m_281630____20796586____21628114____20772948
CC(C)(C)O[C@@H]1C[C@H](NC2(C3=NN=NN3CC3=CC=CS3)CC(C3CC3)C2)C1(C)C,m_281630____20796586____27246090____25335384
C=CCCCN1N=NN=C1C(NCC1=CC=NC(Cl)=C1)C1=CC(C)=C(OC)C(C)=C1,m_281630____20796588____21618698____28417808
C=CCCN1N=NN=C1C(NCC1=CC=NC(Cl)=C1)C1=CC=CC=C1CC(F)(F)F,m_281630____20796588____21620630____28417812
CC1(CCN2N=NN=C2C(NCC2=CC=NC(Cl)=C2)C2=CC3=CC=CN=C3O2)CC1,m_281630____20796588____21622554____25335392
C=CCCN1N=NN=C1C(NCC1=CC=NC(Cl)=C1)C1=CC=CC2=CC=C(Cl)C=C12,m_281630____20796588____21624090____28417812
ClC1=CC(CNC(C2=CNN=C2C2=CC=C(Cl)O2)C2=NN=NN2C2CCC2)=CC=N1,m_281630____20796588____21625696____20772836
COC1=CC=CC(OC)=C1C(NCC1=CC=NC(Cl)=C1)C1=NN=NN1CC(C)(C)C,m_281630____20796588____21628090____28417820
CC(C)(C)CN1N=NN=C1C(NCC1=CC=NC(Cl)=C1)C1=CC(C2CC2)=CC=C1F,m_281630____20796588____21629780____28417820
CCOCC(C)(N[C@H]1CN(C(=O)OC(C)(C)C)C[C@H]1OC)C1=NN=NN1CC(F)F,m_281630____20796592____21617892____20772852
C=C1CCC(N[C@H]2CN(C(=O)OC(C)(C)C)C[C@H]2OC)(C2=NN=NN2C(C)C)CC1,m_281630____20796592____27245904____20772828
C[C@H]1CN(C(=O)OC(C)(C)C)C[C@@H]1NC1(C2=NN=NN2CC2CC2)CCCSCC1,m_281630____20796596____21618962____20772842
CCCCN1N=NN=C1C(C)(CSCCF)N[C@@H]1CN(C(=O)OC(C)(C)C)C[C@H]1C,m_281630____20796596____21621458____20772844
CSC(C)(C)C(N[C@@H]1CN(C(=O)OC(C)(C)C)C[C@H]1C)C1=NN=NN1CC(C)(C)C,m_281630____20796596____21624022____28417820
COC(=O)CN1N=NN=C1C(N[C@@H]1CN(C(=O)OC(C)(C)C)C[C@H]1C)C1=CSC=C1,m_281630____20796596____21626838____28417840
CCC(C)(C)N1N=NN=C1C1(N[C@@H]2CN(C(=O)OC(C)(C)C)C[C@H]2C)CC(OC)C1,m_281630____20796596____21629358____20772906
CN1N=NN=C1C(CF)(COC(C)(C)C)NC[C@H]1CN(C(=O)OC(C)(C)C)C[C@H]1O,m_281630____20796602____21623006____20614580
CC1=NN2C=CC=NC2=C1C(NC1CCC(=O)N(C)C1=O)C1=NN=NN1CC(C)C,m_281630____20796606____21618254____27246246
CCCCCCN1N=NN=C1C(NC1CCC(=O)N(C)C1=O)C1=CN=C(C2CC2)S1,m_281630____20796606____21619940____20772954
CN1C(=O)CCC(NC(C2=CN(C3CC3)N=C2)C2=NN=NN2C2CCOCC2)C1=O,m_281630____20796606____21622598____25335412
CN1C(=O)CCC(NC(C2=NC(C3CCC3)=NO2)C2=NN=NN2CC(C)(C)C)C1=O,m_281630____20796606____21624556____28417820
CN1C(=O)CCC(NC(C2=CN(C)N=C2C(C)(C)C)C2=NN=NN2CC2CC2)C1=O,m_281630____20796606____21627186____20772842
C=CCCCN1N=NN=C1C(NC1CCC(=O)N(C)C1=O)C1=C(OC)C(OC)=CS1,m_281630____20796606____21629542____28417808
COC1(C)CC(NC2CCC(=O)N(C)C2=O)(C2=NN=NN2CSC2=CC=CC=C2)C1,m_281630____20796606____27246118____25335408
CC(C)(C)OC(=O)N1CC[C@@H](NC(C2=NC=CS2)C2=NN=NN2C2COC2)[C@H](F)C1,m_281630____20796608____21622392____25335388
CCCC(N[C@@H]1CCN(C(=O)OC(C)(C)C)C[C@H]1F)C1=NN=NN1C1CC(F)(F)C1,m_281630____20796608____21626846____20772958
C=C(C)CN1N=NN=C1C(NC1CCC2=C(C1)SC=N2)C1=C(Cl)C(C)=NN1CCC,m_281630____20796612____21618252____20614582
C=CCCCN1N=NN=C1C(NC1CCC2=C(C1)SC=N2)C1=C(F)C=C(F)C=C1F,m_281630____20796612____21620544____28417808
CC1=C(C(NC2CCC3=C(C2)SC=N3)C2=NN=NN2C2CCC(F)(F)CC2)SC=N1,m_281630____20796612____21623236____20773092
C=C(C)C1=CN=CC=C1C(NC1CCC2=C(C1)SC=N2)C1=NN=NN1CC(=O)OC,m_281630____20796612____21625092____28417840
CC1(CCN2N=NN=C2C(NC2CCC3=C(C2)SC=N3)C2=CC(F)=CC=C2F)CC1,m_281630____20796612____21628082____25335392
C=CCCCN1N=NN=C1C(NC1CCC2=C(C1)SC=N2)C(C)CC1CC(F)(F)C1,m_281630____20796612____25334104____28417808
CC(NC1(C2=NN=NN2CCC#N)CCC2(CCCC2)C1)C1=NC(C(F)(F)F)=NO1,m_281630____20796616____21617972____27246250
CC(NC1(C2=NN=NN2CCC#N)CCC(C2CC2)CC1)C1=NC(C(F)(F)F)=NO1,m_281630____20796616____21622600____27246250
CCCCN1N=NN=C1C(NC(C)C1=NC(C(F)(F)F)=NO1)C1=C(C2CC2)OC=N1,m_281630____20796616____21626686____20772844
CC(NC1(C2=NN=NN2CCC2CC2)C[C@H]2CCC[C@@H]2C1)C1=NC(C(F)(F)F)=NO1,m_281630____20796616____27246038____25335386
C=CCN1N=NN=C1C(N[C@H]1CN(C(=O)OC(C)(C)C)C[C@@H]1OC)C1=CC(C)=NN1,m_281630____20796620____21621010____20772824
CCOCCN1N=NN=C1C(C)(N[C@H]1CN(C(=O)OC(C)(C)C)C[C@@H]1OC)C(C)C,m_281630____20796620____21626842____20772944
CCS(=O)(=O)CCCNC(C1=NN=NN1C(C)C)C1CC(NC(=O)OC(C)(C)C)C1,m_281630____20796622____21618456____20772828
CCS(=O)(=O)CCCNC(C1=NN=NN1C1=CC=C(F)C=C1)C1CCC(F)(F)CC1,m_281630____20796622____21623628____20772974
CCS(=O)(=O)CCCNC(C1=CC=C(C(F)(F)F)C(C)=C1)C1=NN=NN1CCC#N,m_281630____20796622____21629224____27246250
CC1=C(Cl)C=CC=C1N1N=NN=C1C(N[C@@H]1CC[C@H](O)C1)[C@@H]1CC[C@H]2C[C@@H]1C2(C)C,m_281630____20796624____21617470____20773096
COCCCN1N=NN=C1C(N[C@@H]1CC[C@H](O)C1)C1=CN=C(C)N1C1=CC=CC=C1,m_281630____20796624____21618064____20772946
COC1=CC=C(N2N=NN=C2C2(N[C@@H]3CC[C@H](O)C3)CCN(CC#N)CC2)C(C)=C1,m_281630____20796624____21618594____20614578
CC1=CC=CC(C)=C1N1N=NN=C1C1(N[C@@H]2CC[C@H](O)C2)CCCN(C(C)(C)C)C1,m_281630____20796624____21619038____20773002
N#CC1(C(N[C@@H]2CC[C@H](O)C2)C2=NN=NN2CCOCC2=CC=CC=C2)CCCC1,m_281630____20796624____21619340____20773134
COC1=CC=C(N2N=NN=C2C(N[C@@H]2CC[C@H](O)C2)C2=C(C)N=CC=C2C)C(C)=C1,m_281630____20796624____21619798____20614578
COC1=CC=CC(CN2N=NN=C2C(N[C@@H]2CC[C@H](O)C2)C2=NN(C(C)C)C=C2)=C1,m_281630____20796624____21620390____25335402
CCOC(=O)/C=C/C1=CC=C(C(N[C@@H]2CC[C@H](O)C2)C2=NN=NN2CCOC)N1C,m_281630____20796624____21620876____20759520
COC1=CC=C(N2N=NN=C2C(N[C@@H]2CC[C@H](O)C2)C2=C(F)N(C(C)C)N=C2)C=C1,m_281630____20796624____21621426____20773004
COC1=CC=C(C2(C)CC(N[C@@H]3CC[C@H](O)C3)(C3=NN=NN3C3CCCC3)C2)C=C1,m_281630____20796624____21622040____20772868
CC1=C(Cl)C=CC=C1N1N=NN=C1C(N[C@@H]1CC[C@H](O)C1)C1=CC=C(C#N)C(Cl)=C1,m_281630____20796624____21622556____20773096
O[C@H]1CC[C@@H](NC(C2=CC=C3NN=CC3=C2)C2=NN=NN2CC2=CC=C(F)C=C2)C1,m_281630____20796624____21623170____20773080
O[C@H]1CC[C@@H](NC(CCC2=CC=C3OCCC3=C2)C2=NN=NN2C2CCOCC2)C1,m_281630____20796624____21623600____25335412
CCSCCCN1N=NN=C1C(N[C@@H]1CC[C@H](O)C1)C1=NC2=CC=C(Cl)C=C2N1C,m_281630____20796624____21624134____25335404
CC1=CC(O)=NC=C1C(N[C@@H]1CC[C@H](O)C1)C1=NN=NN1CCC1=CC(F)=CC=C1,m_281630____20796624____21624538____20773124
CCC1=CC=CC=C1N1N=NN=C1C1(N[C@@H]2CC[C@H](O)C2)CCC(C2CCC2)CC1,m_281630____20796624____21625098____20772996
COC1=CC=C(N2N=NN=C2C(N[C@@H]2CC[C@H](O)C2)C2=C(C)OC(C)=C2)C(OC)=C1,m_281630____20796624____21625494____20773138
CC(C)(C)CN1N=NN=C1C(N[C@@H]1CC[C@H](O)C1)C1=CC(C2CC2)=NN1C(C)(C)C,m_281630____20796624____21626140____28417820
C=CC1=CC=C(C(N[C@@H]2CC[C@H](O)C2)C2=NN=NN2C2=CC=C3OCOC3=C2)C=C1,m_281630____20796624____21626624____20773110
CCOCCN1N=NN=C1C(N[C@@H]1CC[C@H](O)C1)C1=C(N2CCCC2)C=CC=C1Cl,m_281630____20796624____21627362____20772944
CC(C)(C)CN1N=NN=C1C(N[C@@H]1CC[C@H](O)C1)C1=CC=C2C(=C1)CCOC2(C)C,m_281630____20796624____21627946____28417820
